school_name,meal_date,score,summary,dish_count,dishes
新北市鶯歌區鳳鳴國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，糙米飯提供纖維與礦物質，咖哩雞丁雖缺乏明確烹飪手法，但與蔬菜搭配良好。亮點為清炒胡瓜與燙小芥菜保留蔬菜營養，時蔬冬粉湯清淡均衡。隱憂為咖哩雞丁可能含有高鈉的咖哩醬，建議注意調味料的使用。整體屬均衡的一餐，若能提供更多烹飪細節，將可進一步提升健康評估。,5,"[""糙米飯"", ""有機小芥菜"", ""咖哩雞丁"", ""清炒胡瓜"", ""時蔬冬粉湯""]"
新北市鶯歌區鳳鳴國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，糙米飯提供纖維與礦物質，咖哩雞丁雖缺乏明確烹飪手法，但搭配蔬菜良好。亮點為清炒胡瓜與燙小芥菜保留蔬菜營養，時蔬冬粉湯清淡均衡。隱憂為咖哩雞丁可能含有高鈉的咖哩醬，建議減少醬汁使用量。整體屬均衡偏健康的一餐。,5,"[""糙米飯"", ""有機小芥菜"", ""咖哩雞丁"", ""清炒胡瓜"", ""時蔬冬粉湯""]"
新北市鶯歌區鶯歌國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與附餐齊全，搭配相當均衡。亮點為糙米飯提供纖維、木耳結頭與白菜滷補充豐富纖維與礦物質、履歷萵苣油麥菜與有機小芥菜清燙保留營養、當歸藥膳湯與肉骨茶湯清煮營養豐富且低熱量。隱憂為豉汁燒豬與蜜汁甜不辣高油高糖，塔香雞丁缺乏烹飪手法資訊，部分菜餚需注意調味。整體屬偏健康的一餐，但建議減少高油高糖食物的出現。,13,"[""豉汁燒豬"", ""紫米飯"", ""木耳結頭"", ""肉骨茶湯"", ""有機小芥菜"", ""白米飯"", ""履歷萵苣油麥菜"", ""蜜汁甜不辣0P"", ""塔香雞丁1150331"", ""白菜滷1150331"", ""豆干海帶絲1150331"", ""當歸藥膳湯1150331"", ""當歸藥膳湯1150331""]"
新北市鶯歌區鶯歌國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配相對均衡。亮點為多道蔬菜清燙或清炒，保留纖維與礦物質，如有機小芥菜、木耳結頭、白菜滷等；部分主菜如素沙茶粉絲、素芹炒木耳等選用清淡食材，低熱量低油脂。隱憂為部分主菜如豉汁燒豬、歡樂麥克雞塊II、烤薯餅等，熱量高、油脂或鈉偏高；主食如奶油義大利麵、素白飯等，碳水化合物高或營養單一。整體屬偏健康的一餐，但仍需注意油脂、鈉和加工食品的攝取。,16,"[""素沙茶粉絲"", ""素番茄油豆腐"", ""素芹炒木耳"", ""豉汁燒豬"", ""木耳結頭"", ""素鮮蔬薏仁湯"", ""有機小芥菜"", ""素白飯"", ""奶油義大利麵"", ""西式濃湯"", ""白菜滷1150331"", ""天使雞排1150331"", ""肉燥飯1150331"", ""歡樂麥克雞塊II"", ""烤薯餅1150331"", ""養生冬瓜湯1150331""]"
新北市鶯歌區鶯歌工商,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與附餐齊全，搭配較為均衡。亮點為多樣的蔬菜選擇，如木耳結頭、韭香豆芽、履歷油麥菜等，提供豐富的纖維與礦物質；肉骨茶湯和酸辣湯等湯品營養豐富且低鈉。隱憂為炸豬排0T的油炸手法使熱量飆高，綜合滷味中高加工肉類的營養不均衡。整體屬於較為均衡的一餐，但仍需注意油炸食物的攝入量。,13,"[""紫米飯"", ""木耳結頭"", ""番茄蛋豆腐"", ""肉骨茶湯"", ""蕎麥飯"", ""酸辣湯"", ""蠔油菇菇雞"", ""綜合滷味"", ""酸辣湯"", ""韭香豆芽"", ""履歷萵苣油麥菜"", ""炸豬排0T"", ""履歷油麥菜""]"
臺北市中山區中山國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配均衡。亮點為麻油鮮魚與泰式打拋鴿蛋提供優質蛋白質，和風鮮菇湯與水果小蕃茄保留礦物質與纖維。然而，隱憂為瓜仔肉與滷蛋、酸菜肉絲湯等菜餚鈉含量偏高，建議減少醬汁與滷汁分量。整體屬均衡偏健康的一餐，營養豐富但需注意鈉的攝取量。,11,"[""香蕉"", ""和風鮮菇湯"", ""瓜仔肉"", ""麻油鮮魚A"", ""有機白飯"", ""胚芽有機飯"", ""泰式打拋鴿蛋B"", ""滷蛋"", ""酸菜肉絲湯A"", ""有機油江菜A"", ""水果小蕃茄""]"
臺北市中山區中山女中,2026-03-31,3,本餐主食有糙米飯提供纖維與營養，但白飯則缺乏蛋白質與纖維。亮點包括炒蚵白菜的清炒手法與糙米飯的全穀選擇。然而，隱憂為多道菜餚如塔香鹹酥雞、滷排骨、洋芋燴蛋、炸棒腿等，鈉與油脂明顯偏高，且炸棒腿的高脂肉與重油炸手法使熱量飆高。整體屬熱量偏高、油脂偏多的一餐，建議減少油炸頻率與高鈉食材，並增加清燙蔬菜的比例。,9,"[""白飯"", ""糙米飯"", ""塔香鹹酥雞"", ""滷排骨"", ""炒蚵白菜"", ""炸棒腿"", ""洋芋燴蛋"", ""炒高麗菜"", ""螞蟻上樹""]"
臺北市中山區中正國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果均有，但營養均衡度尚可改善。亮點為秀珍菇雞湯營養豐富，清燙有機油江菜保留纖維與礦物質，葡萄提供抗氧化劑。隱憂為主食金瓜炒米粉及主菜孜然豬排營養成分較低，紅豆包碳水化合物高且營養單一，建議增加全穀或優質蛋白攝入。整體屬一般均衡的一餐，仍需注意均衡營養攝入。,6,"[""葡萄"", ""孜然豬排"", ""金瓜炒米粉"", ""紅豆包"", ""秀珍菇雞湯"", ""有機油江菜""]"
臺北市中山區五常國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜均衡。亮點為匈牙利燉豬與蔬菜慢燉，營養保留佳；芝麻海帶與鮮菇雞柳提供豐富營養；小白菜與芹香蘿蔔湯清淡解膩，纖維與礦物質保留度佳。隱憂為主食選用白米飯，熱量來源單一，建議可替換全穀米增強纖維含量。整體屬均衡的一餐。,6,"[""小白菜"", ""白米飯"", ""匈牙利燉豬"", ""芝麻海帶"", ""鮮菇雞柳"", ""芹香蘿蔔湯""]"
臺北市中山區五常國小,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜齊全，搭配均衡。亮點為糙米飯、胚芽有機飯提供纖維與礦物質，雙色花椰菜與有機油江菜保留纖維與維生素，綠豆麥片湯清淡煮法保留營養。隱憂為唐揚炸雞油炸吸油，熱量飆高，玉米濃湯添加奶粉熱量偏高，香菇肉燥可能高鈉。整體屬均衡偏健康的一餐，建議減少油炸頻率與高鈉食材。,11,"[""綠豆麥片湯"", ""胚芽有機飯"", ""唐揚炸雞"", ""糖醋雞丁"", ""有機糙米飯"", ""海帶豆干"", ""滑蛋豆腐"", ""雙色花椰"", ""香菇肉燥"", ""玉米濃湯1"", ""有機油江菜""]"
臺北市中山區北安國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，但主食選用白飯，缺乏纖維與蛋白質。亮點為南瓜豆腐蛋、紅片花椰與油麥菜提供豐富營養，薑絲海芽湯保留礦物質與纖維。隱憂為主菜壽喜燒的油脂偏高，液蛋加工度較高，建議減少燒烤頻率與選用低加工食品。整體屬偏健康的一餐，但仍需注意主食選擇與油脂攝取。,6,"[""白飯"", ""壽喜燒"", ""南瓜豆腐蛋"", ""紅片花椰"", ""薑絲海芽湯"", ""油麥菜1""]"
臺北市中山區吉林國小,2026-03-31,2,本餐主食、主菜、副菜與湯品多為高加工食品，營養價值低，缺乏均衡的蛋白質、纖維與礦物質。隱憂為加工肉品與素料高鈉高油，主食漢堡與主菜喀拉素排、喀拉雞排營養不足。亮點為通心粉濃湯與有機油江菜提供部分蔬菜纖維，紅葡萄富含抗氧化劑。整體屬高加工、高熱量、低纖維的偏不健康餐次，建議增加全食、減少加工食品並多選擇新鮮蔬菜。,8,"[""0331☆喀拉素排(素)"", ""0331☆喀拉雞排"", ""0331漢堡"", ""0331☆黃金雙薯"", ""0331通心粉濃湯(素)"", ""0331通心粉濃湯"", ""0331有機油江菜"", ""0331紅葡萄""]"
臺北市中山區大同高中,2026-03-31,3,本餐主食、主菜、副菜多樣，但營養均衡度尚可改善。亮點為蔥油雞、清炒四季豆、大白菜木耳、花椰鮮菇等菜餚，提供優質蛋白質、纖維與礦物質。然而，隱憂為招牌炸醬麵、糖醋排骨、紅燒肉、蔥燒豆腐等菜餚，高油、高糖、高鈉，熱量偏高。建議減少油炸與高糖醬汁的使用，增加新鮮蔬菜的比例，提升餐點的健康度。,11,"[""白飯"", ""招牌炸醬麵"", ""糖醋排骨"", ""紅燒肉"", ""蜜汁豬拌麵"", ""蔥油雞"", ""大白菜木耳"", ""清炒四季豆"", ""花椰鮮菇"", ""蔥燒豆腐"", ""麻辣王子麵""]"
臺北市中山區大直國小,2026-03-31,2,本餐缺乏均衡的營養結構，主食與主菜選用高加工肉與素料，營養價值低，鈉與油脂明顯偏高；副菜選擇不佳，黃金雙薯高碳水化合物但缺乏蛋白質與纖維。亮點為通心粉濃湯與有機油江菜提供部分蔬菜與纖維，紅葡萄富含抗氧化劑。隱憂為高加工食品比例過高，建議增加新鮮蔬菜、全穀主食與清淡烹調的比例，減少加工食品的攝入。,8,"[""0331☆喀拉素排(素)"", ""0331☆喀拉雞排"", ""0331漢堡"", ""0331☆黃金雙薯"", ""0331通心粉濃湯(素)"", ""0331通心粉濃湯"", ""0331有機油江菜"", ""0331紅葡萄""]"
臺北市中山區大直高中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，搭配均衡。亮點為紅藜飯提供全谷物纖維，多種蔬菜組合如田園時蔬、青江菜清燙，薑絲鮮瓜湯清淡解膩。隱憂為可樂餅高加工冷凍食品，家常豆腐使用素肉加工度高，建議減少加工食品的攝入。整體屬均衡偏健康的一餐。,11,"[""家常豆腐(素1)"", ""紅藜飯"", ""紅藜飯(素)"", ""田園時蔬(1"", ""田園時蔬(素1)"", ""蒜泥白肉"", ""薑絲鮮瓜湯(素)"", ""香滷蘭花干(素1)"", ""薑絲鮮瓜湯"", ""可樂餅(1"", ""青江菜""]"
臺北市中山區懷生國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，但主食火腿蛋炒飯加工度高，鈉糖油偏高。亮點為清淡煮法的香菇雞保留雞肉蛋白，搭配多種蔬菜；雙色蘿蔔湯營養豐富；紅葡萄富含纖維與抗氧化劑。隱憂為主食與肉絲豆芽加工度高，江菜營養較低，建議增加全穀類與多種蔬菜的選擇。整體屬偏健康的一餐。,6,"[""(煮)香菇雞"", ""火腿蛋炒飯"", ""(炒)肉絲豆芽"", ""雙色蘿蔔湯"", ""有機油江菜"", ""紅葡萄""]"
臺北市中山區新興國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與副菜均衡。亮點為匈牙利燉豬與蔬菜慢燉，營養保留佳；芝麻海帶與鮮菇雞柳提供豐富營養；小白菜與芹香蘿蔔湯清淡解膩，纖維與礦物質保留度佳。隱憂為主食選用白米飯，熱量來源單一，建議可替換全穀米增強纖維含量。整體屬均衡的一餐。,6,"[""小白菜"", ""白米飯"", ""匈牙利燉豬"", ""芝麻海帶"", ""鮮菇雞柳"", ""芹香蘿蔔湯""]"
臺北市中山區永安國小,2026-03-31,2,本餐主食、主菜、副菜與湯品多為高加工食品，營養價值低，缺乏均衡的蛋白質、纖維與礦物質。隱憂為加工肉品與素料高鈉高油，主食漢堡與主菜喀拉素排、喀拉雞排營養不足。亮點為通心粉濃湯與有機油江菜提供部分蔬菜纖維，紅葡萄富含抗氧化劑。整體屬高加工、高熱量、低纖維的偏不健康餐次，建議增加全食、減少加工食品並多選擇新鮮蔬菜。,8,"[""0331☆喀拉素排(素)"", ""0331☆喀拉雞排"", ""0331漢堡"", ""0331☆黃金雙薯"", ""0331通心粉濃湯(素)"", ""0331通心粉濃湯"", ""0331有機油江菜"", ""0331紅葡萄""]"
臺北市中山區濱江國小,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品與水果齊全，搭配均衡。亮點為全谷物飯提供纖維，黑胡椒豬柳與日式佃煮補充蛋白質與蔬菜，黃瓜魚丸湯清淡解膩。隱憂為日式佃煮使用加工豆腐，魚丸加工成分略扣分，蜜棗高糖熱量偏高，建議選擇低糖水果替代。整體屬均衡偏健康的一餐。,6,"[""黑胡椒豬柳"", ""麥片有機米飯"", ""日式佃煮"", ""黃瓜魚丸湯"", ""有機油江菜"", ""蜜棗""]"
臺北市中山區濱江實驗國中,2026-03-31,4,本餐主食、主蛋白、蔬菜、湯品與水果齊全，搭配較為均衡。亮點為香菇鮮瓜與青油菜提供新鮮蔬菜元素，紫米燕麥湯富含全谷物纖維，椪柑提供新鮮水果維生素。隱憂為主食白米飯營養單一，芝麻雞丁缺乏蔬菜元素，豆瓣豬肉塊肉質一般。整體屬偏健康的一餐，建議增加全谷物與多樣化的蔬菜選擇。,7,"[""青油菜"", ""白米飯"", ""芝麻雞丁"", ""椪柑"", ""豆瓣豬肉塊"", ""香菇鮮瓜"", ""紫米燕麥湯""]"
臺北市中山區私立稻江護家,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品均衡搭配，主食胚芽飯保留糙米營養，雙色花椰與油菜提供豐富纖維與維生素。亮點為滑蛋豆腐補充蛋白質與纖維，玉米濃湯保留纖維與礦物質。隱憂為糖醋雞丁缺乏烹飪手法資訊，可能有高糖或高鈉的隱憂，但整體仍屬於均衡的一餐。,6,"[""胚芽飯"", ""玉米濃湯"", ""油菜"", ""糖醋雞丁"", ""滑蛋豆腐"", ""雙色花椰""]"
臺北市中山區長安國中,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與副菜齊全，但營養均衡度略有不足。亮點為蚵白菜清燙保留海鮮與葉菜營養，十全養生湯藥膳搭配蔬菜，營養豐富且保留度佳。然而，主食白飯缺乏蛋白質與纖維，主菜筍燒豬肉與綜合滷味高油糖手法與加工食品降低健康度，副菜玉米炒蛋雖有蛋白質與纖維，但炒製油量略高。整體屬一般健康的一餐，建議增加全穀主食、減少高油糖手法與加工食品。,6,"[""白飯"", ""玉米炒蛋"", ""筍燒豬肉"", ""綜合滷味"", ""十全養生湯"", ""蚵白菜""]"
臺北市中山區長安國小,2026-03-31,4,本餐主食、主菜、蔬菜、湯品與水果齊全，但主食選用加工肉與高加工素料炒飯，鈉糖油偏高。亮點為清淡煮法的香菇雞、雙色蘿蔔湯與紅葡萄，提供優質蛋白、纖維與抗氧化劑；副菜紅絲豆芽與肉絲豆芽雖炒製但蔬菜豐富。隱憂為多道菜肴使用高加工成分，且炒製手法略失健康，建議減少加工食品與油炸頻率，增加清淡烹調。整體屬一般均衡的一餐。,11,"[""(煮)香菇雞"", ""火腿蛋炒飯"", ""(炒)肉絲豆芽"", ""雙色蘿蔔湯"", ""有機油江菜"", ""紅葡萄"", ""(炒)洋芋炒蛋(素)"", ""素培根炒飯(素)"", ""(炒)紅絲豆芽(素)"", ""(煮)香菇素雞(素)"", ""雙色蘿蔔湯(素)""]"
臺北市中山區長春國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與水果均有，但營養均衡度尚可改善。亮點為秀珍菇雞湯營養豐富，清燙有機油江菜保留纖維與礦物質，葡萄提供抗氧化劑。隱憂為主食金瓜炒米粉及主菜孜然豬排營養成分較低，紅豆包碳水化合物高且營養單一，建議增加全穀或優質蛋白攝入。整體屬一般均衡的一餐，仍需注意均衡營養攝入。,6,"[""葡萄"", ""孜然豬排"", ""金瓜炒米粉"", ""紅豆包"", ""秀珍菇雞湯"", ""有機油江菜""]"
臺北市中正區中正國中,2026-03-31,4,本餐主食、主菜、副菜、蔬菜、湯品多樣且均衡，主食搭配紅藜飯提供纖維與礦物質。亮點包含匈牙利燉豬、蒜泥豬五花等菜餚營養豐富，小白菜、青江菜等蔬菜清燙保留纖維與礦物質，芹香蘿蔔湯、薑絲鮮瓜湯等湯品清淡且富含營養。隱憂為可樂餅加工冷凍食品營養價值低，建議減少此類食品的攝入。整體屬均衡且營養豐富的一餐。,12,"[""紅藜飯"", ""田園時蔬(1"", ""薑絲鮮瓜湯"", ""可樂餅(1"", ""小白菜"", ""白米飯"", ""青江菜"", ""蒜泥豬五花"", ""匈牙利燉豬"", ""鮮菇雞柳"", ""芹香蘿蔔湯"", ""芝麻海帶根""]"
臺北市中正區南門國中,2026-03-31,3,本餐主食為純粹碳水化合物的白飯，缺乏蛋白質與纖維。亮點為蚵白菜清燙保留營養、十全養生湯藥膳搭配蔬菜，營養豐富。然而，炸豬排的油炸手法使熱量飆高，綜合滷味的加工食材使營養不均衡。整體屬一般的餐次，建議減少油炸食物與加工食品的攝入，增加全穀與新鮮蔬菜的比例。,6,"[""白飯"", ""綜合滷味"", ""十全養生湯"", ""蚵白菜"", ""炸豬排X1"", ""玉米雞香蛋""]"
臺北市中正區南門國小,2026-03-31,3,本餐主食、主菜、蔬菜、湯品與副菜均有安排，但營養均衡度尚可改善。亮點為三絲銀芽清淡烹調，保留蔬菜纖維與礦物質；番茄炒蛋搭配蛋白質與蔬菜，營養豐富。隱憂為三杯手法的菜餚油糖偏高，高加工素料與加工蛋的使用，可能增加鈉與飽和脂肪的攝取；主食選用白米飯，纖維低；花生甜湯熱量偏高，需適量享用。整體屬一般的餐次，建議減少油炸與高加工食品的使用，增加全穀與新鮮蔬菜的攝取。,8,"[""有機油江菜"", ""三杯素雞(素)"", ""三杯雞"", ""有機白米飯"", ""三絲銀芽(素)"", ""番茄炒蛋"", ""番茄炒蛋(素)"", ""花生甜湯""]"
